baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000040811.15	595.927232697284	1.88404545903622	0.159763963048132	11.7926810470307	4.25767628121492e-32	1.55608288963272e-30
ENSMUSG00000003863.18	188.406079103461	2.82724189325644	0.239767926644861	11.7915766834156	4.31388412446757e-32	1.57384492061263e-30
ENSMUSG00000029201.14	3701.41071042838	-1.13056550997107	0.0960148595357863	-11.7749014625147	5.25785042609526e-32	1.91485728722195e-30
ENSMUSG00000067219.9	328.97443307059	-1.72203161921607	0.146250327112039	-11.7745488384232	5.27988259185777e-32	1.91950178023146e-30
ENSMUSG00000037408.10	334.19729958029	1.58564314262829	0.134770928771389	11.7654686888595	5.8798897414826e-32	2.1338841963563e-30
ENSMUSG00000041372.10	100.52818183502	3.15935457758329	0.268801991957859	11.7534641561681	6.77819940493476e-32	2.45558376340596e-30
ENSMUSG00000074121.3	102.318434063293	3.29262596456464	0.28018505758669	11.7516115703133	6.92847344199567e-32	2.50563639197767e-30
ENSMUSG00000001131.11	6822.26191803341	-0.899301209457522	0.0765990697674711	-11.7403672418934	7.91420432273358e-32	2.85712444363118e-30
ENSMUSG00000021508.11	3002.81830080657	-1.5970356695044	0.136058291951774	-11.7378782769849	8.1505587006135e-32	2.93732503973677e-30
ENSMUSG00000028989.3	729.588275467412	1.5195635203311	0.129494860597578	11.7345469412361	8.4779070844108e-32	3.04998236431516e-30
ENSMUSG00000020902.12	613.909279380696	1.53444231879007	0.130829625619105	11.7285539229273	9.10000250354215e-32	3.2681015935464e-30
ENSMUSG00000006398.15	1116.13688444493	1.57592144432682	0.134416662101282	11.7241524948698	9.58555677440505e-32	3.43651347374944e-30
ENSMUSG00000032041.15	591.432956951766	1.41585235843142	0.120834385662285	11.7172967832892	1.03935775421463e-31	3.71974991413216e-30
ENSMUSG00000021268.17	13574.6064457036	-1.17629395670649	0.100397721760555	-11.7163411288546	1.05114560716434e-31	3.75544007423171e-30
ENSMUSG00000052557.11	1040.65352321941	1.21068395434805	0.103385208984143	11.7104174402137	1.1272326410138e-31	4.02033351931233e-30
ENSMUSG00000020541.12	794.887814778943	1.52642617272504	0.130605539888439	11.6873003551678	1.4801705139298e-31	5.27001845975073e-30
ENSMUSG00000031584.16	789.414884501256	1.41906985473813	0.12157260756676	11.6726118090283	1.75937504445984e-31	6.25333886077253e-30
ENSMUSG00000038473.14	84.0936505862435	3.71075921970954	0.318032494245049	11.6678618910253	1.86040195342581e-31	6.60107629649508e-30
ENSMUSG00000017760.16	5823.7413460591	-1.04818901463122	0.0898614516424338	-11.664501245785	1.93533888913034e-31	6.85520894872436e-30
ENSMUSG00000055150.15	129.573113416275	3.06602287303195	0.262863162281995	11.6639503474541	1.94790572809526e-31	6.88792784468009e-30
ENSMUSG00000001403.13	616.384165218009	1.50250953354113	0.128831986554051	11.66255037844	1.98020688820869e-31	6.99019789922952e-30
ENSMUSG00000009681.10	1764.39512336747	1.11460961928281	0.0956155068165932	11.6572055767149	2.10849189186194e-31	7.43036853067396e-30
ENSMUSG00000020733.3	808.510038638571	1.37253351382525	0.117762063555229	11.655141497937	2.16021288311922e-31	7.59968770411634e-30
ENSMUSG00000039252.11	185.766496643838	3.13226529793961	0.268818007321207	11.651992101098	2.24156636396565e-31	7.87250285313979e-30
ENSMUSG00000032925.16	857.979832596593	-1.23660280315765	0.10618255931377	-11.6460067561894	2.40465073924425e-31	8.4309500325435e-30
ENSMUSG00000027536.6	743.003816306728	1.53971830116428	0.132369250350111	11.6319938134559	2.83399712487816e-31	9.91946946281381e-30
ENSMUSG00000038970.7	924.199016608012	1.1452285911376	0.0984689690337955	11.6303501740182	2.889099544267e-31	1.00952556034978e-29
ENSMUSG00000046733.7	1352.8585770099	1.43720442523574	0.123617359576591	11.6262346175197	3.0317822454118e-31	1.05759607974011e-29
ENSMUSG00000026042.16	33778.706603194	-0.937455363446098	0.0806931491210716	-11.617533503861	3.35687998774598e-31	1.16903063007598e-29
ENSMUSG00000060962.12	118.968641401778	6.66206209055448	0.573923340578971	11.6079302225866	3.75597320129534e-31	1.30581616205034e-29
ENSMUSG00000098557.1	806.476194196423	-1.78120999104023	0.153452160778479	-11.6075914604523	3.77088025055768e-31	1.30879914199725e-29
ENSMUSG00000048482.14	889.649645223566	-1.32149824812012	0.113913430333655	-11.6008994220385	4.07769934762441e-31	1.41291940879328e-29
ENSMUSG00000029032.12	252.700083488903	8.56937102402355	0.738768842515675	11.5995295562857	4.14349683293905e-31	1.43331731582236e-29
ENSMUSG00000031119.4	2720.09336673971	-1.17009871188491	0.100933399259418	-11.5927801943689	4.48339425699222e-31	1.54830540233958e-29
ENSMUSG00000069662.5	7088.031876066	-1.26447762393228	0.109201923333693	-11.5792614757192	5.24963528588485e-31	1.80989925873023e-29
ENSMUSG00000051335.6	245.549754633084	1.89342575728091	0.163627369606661	11.5715711976087	5.74213776016587e-31	1.97640368896491e-29
ENSMUSG00000048120.16	90.8880934229022	3.48181271705425	0.30098787905961	11.5679499384913	5.98967501859971e-31	2.0581796916072e-29
ENSMUSG00000048897.15	608.320096723975	1.57603752487583	0.136284352488276	11.5643321929523	6.24754626437376e-31	2.14322955265067e-29
ENSMUSG00000034040.16	308.225859566911	-1.85569956188959	0.160531263985609	-11.5597393044631	6.59085733425627e-31	2.25725951682823e-29
ENSMUSG00000109674.1	91.3774883142053	4.65177183325251	0.402788719842855	11.5489128768734	7.4760081106938e-31	2.55617692194731e-29
ENSMUSG00000027472.14	1375.10107613577	-1.07166882168705	0.0927978770837458	-11.5484195906758	7.51903547239622e-31	2.56664633303611e-29
ENSMUSG00000021242.9	8140.8820675033	-0.866701164731229	0.0750701565997309	-11.5452158885511	7.80452639096697e-31	2.65971059182113e-29
ENSMUSG00000015176.11	2016.83651864208	1.17051673741034	0.101563409041086	11.5249847209916	9.87297152847967e-31	3.35908370128504e-29
ENSMUSG00000021509.5	88.9270175764041	3.4774126452535	0.301823443455564	11.5213470678114	1.02988192480411e-30	3.49821633768436e-29
ENSMUSG00000059325.14	213.862185081367	2.22217516977211	0.192896649642705	11.5200298910746	1.04574715682564e-30	3.54628289935985e-29
ENSMUSG00000031103.12	1465.21378270347	1.1330276608371	0.0984555597317506	11.50801096377	1.20219187598322e-30	4.07013766719948e-29
ENSMUSG00000075122.5	738.503021816095	-1.55643084228322	0.1352865433145	-11.5046981329473	1.24925675634505e-30	4.22256948721465e-29
ENSMUSG00000015112.15	550.196966444255	1.53199640017846	0.133194636145987	11.501937649346	1.28986811365882e-30	4.35272623150837e-29
ENSMUSG00000063651.11	109.067843879721	6.34539116684821	0.55294218432426	11.4756865125109	1.74784902942516e-30	5.88860016656169e-29
ENSMUSG00000021091.8	4174.39696277662	-1.79702564547586	0.156684646135872	-11.4690602416623	1.88697323662913e-30	6.34698022323742e-29
ENSMUSG00000025154.15	281.267470357645	1.91191658034376	0.166814914315927	11.4613048130866	2.06381868968907e-30	6.93054438553701e-29
ENSMUSG00000030862.13	125.914636965918	2.8719091964257	0.250761506771583	11.4527513947414	2.27798289140659e-30	7.63733453673206e-29
ENSMUSG00000025314.16	704.061478237172	1.41034968313784	0.123497620276658	11.4200555442152	3.32021682047218e-30	1.11135930660659e-28
ENSMUSG00000020100.15	1214.57959539335	1.13997117962689	0.0998350920813163	11.4185418760206	3.37854692005131e-30	1.12905689156997e-28
ENSMUSG00000044456.16	440.919966174007	1.5488827765658	0.135648224034406	11.4183785861652	3.3848998502371e-30	1.12935545648395e-28
ENSMUSG00000005251.15	237.628818603268	8.47861112409803	0.742558600459924	11.4181037279032	3.39562022977191e-30	1.13110789167571e-28
ENSMUSG00000018339.11	776.88476025411	-1.34468055678413	0.117951568227461	-11.4002770543162	4.16790577244992e-30	1.38613020593085e-28
ENSMUSG00000021311.9	1624.47785528344	1.36374008817107	0.119686970512801	11.3942234675012	4.4679567686431e-30	1.48353376751446e-28
ENSMUSG00000018648.15	767.524014181082	1.33109134207216	0.117050643879808	11.3719266972933	5.76996867257372e-30	1.91278160193686e-28
ENSMUSG00000041688.16	2041.74148226328	-1.39306788350182	0.12253952897789	-11.3683143318853	6.01377489055766e-30	1.99041515817721e-28
ENSMUSG00000046623.8	177.482505676514	2.44653733265018	0.215275606052051	11.3646751599837	6.26972612320439e-30	2.0718139710001e-28
ENSMUSG00000022598.6	76.6261779687042	4.89712342794633	0.431080396682135	11.3601162698134	6.60566639751662e-30	2.17934314352518e-28
ENSMUSG00000096606.2	81.5444546745781	4.89637442703201	0.431299755866807	11.3526018979341	7.19880856179566e-30	2.37125085842842e-28
ENSMUSG00000097275.1	104.553782513809	3.01390908189321	0.265774499456641	11.340098798248	8.30506478392354e-30	2.73129682226141e-28
ENSMUSG00000017390.15	228.437040281378	2.7443236566114	0.242027592064197	11.3388875756095	8.42080482630688e-30	2.76496458153943e-28
ENSMUSG00000016526.8	184.201974762112	2.12722794921517	0.187841696599853	11.3245780235188	9.91552065035233e-30	3.25059366360045e-28
ENSMUSG00000068794.7	174.481177202063	-2.36975005203689	0.209317995150283	-11.321291560888	1.02943948901086e-29	3.3694596945694e-28
ENSMUSG00000053522.11	99.3222262308833	6.03613796558354	0.533649073338428	11.311062395035	1.15680265246842e-29	3.78035065860376e-28
ENSMUSG00000000305.12	155.887721397613	2.75940744782227	0.244036803261417	11.3073413966431	1.20691251313994e-29	3.93788521243104e-28
ENSMUSG00000020585.4	10938.7122610221	-0.927650454227743	0.0820411783452229	-11.3071322589281	1.20979199945384e-29	3.94106414184285e-28
ENSMUSG00000097415.2	374.376178985053	2.0121123951484	0.178008834600744	11.3034412008897	1.26174853185551e-29	4.10385693867345e-28
ENSMUSG00000017466.9	37333.9610867545	-1.18726418294356	0.105119529360917	-11.2944206482053	1.3982303416334e-29	4.54062682056962e-28
ENSMUSG00000028517.8	2375.43779257375	-1.15301095654775	0.102261692226875	-11.2751014719148	1.74177684242676e-29	5.6473974549279e-28
ENSMUSG00000019528.18	1173.18104946342	-1.03491792133358	0.0918891327913727	-11.2626802527702	2.00564293038161e-29	6.4927589448942e-28
ENSMUSG00000019997.11	4380.55563687547	-1.09105341879122	0.0968929898559106	-11.2603958285705	2.05832094473228e-29	6.65287922855185e-28
ENSMUSG00000026235.14	314.342462337283	-2.06794960698949	0.183999104353109	-11.2389112667686	2.6260089819958e-29	8.47451198152341e-28
ENSMUSG00000021556.12	1020.46882798715	1.21244503282923	0.107894196007455	11.2373517547269	2.67280331440675e-29	8.61208868564143e-28
ENSMUSG00000007655.16	11569.2629891871	-1.00755545760707	0.0896779037403051	-11.2352699559616	2.73656104586456e-29	8.80381054350767e-28
ENSMUSG00000029223.12	920.107314191805	1.840194991014	0.163900214022955	11.2275325690317	2.98703760930653e-29	9.59469875560789e-28
ENSMUSG00000033658.16	712.815993140692	1.45471755067362	0.129694299267259	11.2165111257196	3.383572561374e-29	1.08515631014857e-27
ENSMUSG00000024855.10	1193.23524001649	1.38752181048641	0.123828489580529	11.2051904629271	3.84525805119509e-29	1.23131591404058e-27
ENSMUSG00000029361.18	158.317837414433	7.562346251808	0.675371088867532	11.1973200755286	4.2025470777034e-29	1.34364588638907e-27
ENSMUSG00000052920.16	904.324596472589	-1.41424528231955	0.126509272698174	-11.1789851617728	5.16775411057022e-29	1.64969385079098e-27
ENSMUSG00000056268.15	708.336796468968	1.63839153264614	0.14676543773565	11.1633335335882	6.16362136944887e-29	1.96457121184005e-27
ENSMUSG00000021765.9	1059.10600609436	-1.27772003503377	0.114526213491272	-11.1565727712734	6.65062427663073e-29	2.11653559671359e-27
ENSMUSG00000024989.15	330.64401085923	1.82958675398448	0.164339148013716	11.1329940315364	8.66744088042497e-29	2.75414258145117e-27
ENSMUSG00000001156.9	294.039935677178	1.66695003624403	0.149787826602286	11.1287417279248	9.0909690039296e-29	2.88429117814859e-27
ENSMUSG00000034584.3	78.7476435525666	5.14948048401882	0.463206206946149	11.1170368764456	1.03657720555059e-28	3.28371149678705e-27
ENSMUSG00000001247.16	75.7702780942394	5.09644079507847	0.458592169141195	11.1132311845241	1.08173038808293e-28	3.42150990946231e-27
ENSMUSG00000043263.13	82.1238764604872	3.79656977383414	0.341981258368705	11.1016895836464	1.23094569364232e-28	3.88753322422673e-27
ENSMUSG00000062591.5	122.132283764595	2.7600804311751	0.248734282181738	11.096501885327	1.30450230390387e-28	4.11355711258468e-27
ENSMUSG00000115009.1	75.5097751533524	3.71704864157266	0.335042962975155	11.0942447755522	1.33785196580076e-28	4.21229920312853e-27
ENSMUSG00000048078.16	1272.96589775993	1.22572890212461	0.110490490033498	11.093523992454	1.34867894950623e-28	4.23993506831093e-27
ENSMUSG00000097768.2	73.1243599600364	4.47214041911439	0.403442335798194	11.0849556982324	1.48423874371699e-28	4.65902316426854e-27
ENSMUSG00000047443.14	170.452756280741	2.56303115141071	0.231528913865305	11.0700262382857	1.75349261068221e-28	5.49587093099579e-27
ENSMUSG00000038776.13	6118.21844314784	-0.818345061263018	0.0739342663834575	-11.0685491490333	1.78263257879675e-28	5.57875000378056e-27
ENSMUSG00000017499.15	225.446260845711	1.93076432819721	0.174494528895735	11.0648989421949	1.85672045988489e-28	5.80183073008743e-27
ENSMUSG00000030539.13	608.99751087173	1.50045748803689	0.135890797633648	11.0416416281698	2.40596751124638e-28	7.50676379149964e-27
ENSMUSG00000032363.15	541.627374416041	1.67043097119832	0.151350909515311	11.0368082791689	2.5389217114514e-28	7.90965881371741e-27
ENSMUSG00000074637.7	1407.49280597713	3.88160010084772	0.351834971396999	11.0324453690189	2.66518025734604e-28	8.2905141057835e-27
ENSMUSG00000028644.17	82.9757215085649	4.74369464242646	0.430767268264659	11.0121984465913	3.33758545517886e-28	1.03665604693438e-26
ENSMUSG00000020182.16	90.758690330099	3.09719118300215	0.281373614412273	11.0073973690515	3.52026291842334e-28	1.09175650270622e-26
ENSMUSG00000011884.13	1515.55130182528	1.22994688402971	0.111771816847541	11.0040877809777	3.6519311016007e-28	1.13089590969629e-26
ENSMUSG00000056493.9	2261.06490926793	1.36728506147142	0.124271639417877	11.0023901501273	3.72135321576063e-28	1.15067133962966e-26
ENSMUSG00000023015.14	1124.31233502735	1.2073681713713	0.109742841317636	11.0017943482685	3.74602669564741e-28	1.15543794515629e-26
ENSMUSG00000102308.1	835.012970348285	11.2950003995999	1.02665504435321	11.0017483104228	3.74793996519322e-28	1.15543794515629e-26
ENSMUSG00000039748.11	216.485740403618	1.74617853135895	0.158732114853621	11.00078917848	3.788021358858e-28	1.16605669388894e-26
ENSMUSG00000031447.7	14761.3807850001	-0.820650966711226	0.0746059499881966	-10.9998058712618	3.82955441283869e-28	1.17709008297149e-26
ENSMUSG00000026196.7	240.607182441433	2.35098655064461	0.213856216907596	10.9933046821848	4.11574945779354e-28	1.26318090925693e-26
ENSMUSG00000038459.10	876.727861349837	1.19123488938541	0.108397197139565	10.9895358996382	4.29126966353658e-28	1.31509932236915e-26
ENSMUSG00000029591.14	138.561317087499	2.27377639146928	0.206937663990263	10.9877358602843	4.37770155266657e-28	1.33960257867545e-26
ENSMUSG00000025854.15	839.726171751758	1.54622227858198	0.140728282788222	10.9872887521043	4.39943656015237e-28	1.3442650617919e-26
ENSMUSG00000063804.8	103.723804432293	5.93347297567039	0.540307206463537	10.9816654390132	4.68211256464785e-28	1.4285277361697e-26
ENSMUSG00000042462.4	287.686730061677	1.72029120374057	0.156724696341178	10.9765164259475	4.95671092115956e-28	1.51008132717388e-26
ENSMUSG00000056917.13	571.101836340437	1.48496140739531	0.135306436580062	10.9748024183361	5.05161723740204e-28	1.53673167901321e-26
ENSMUSG00000039648.14	267.895783199802	2.22869773338416	0.203198611966462	10.9680755779572	5.44182722134851e-28	1.65300496183282e-26
ENSMUSG00000029283.17	316.494886593506	1.80735428776047	0.165040431937024	10.9509788998257	6.5733357475428e-28	1.99378333245851e-26
ENSMUSG00000038020.5	251.554122068759	1.99584517192149	0.182555246916052	10.9328283116359	8.03057080540519e-28	2.4322165106971e-26
ENSMUSG00000039157.12	752.134574724259	1.34910372328139	0.123401869632625	10.9326035926179	8.05048729456924e-28	2.43468392069385e-26
ENSMUSG00000036202.16	1201.7304232851	1.61612544408765	0.147875860699285	10.9289334746402	8.3827849723869e-28	2.53147868523789e-26
ENSMUSG00000027405.16	1566.22388831905	0.991372406963318	0.0907593070875659	10.923093606332	8.93979417610809e-28	2.69575192896461e-26
ENSMUSG00000006585.3	358.688278096557	1.67924664426639	0.153753528798061	10.9216787243426	9.08017901129132e-28	2.7340987340258e-26
ENSMUSG00000041417.15	2294.72188372923	-1.24109288665542	0.113712313027911	-10.9143227642445	9.84603832634285e-28	2.96039460492337e-26
ENSMUSG00000032243.8	1497.68403613407	-1.46589124552112	0.134566173132163	-10.8934601571928	1.2384369896195e-27	3.71818687478505e-26
ENSMUSG00000037275.14	1087.88769743179	1.05496572610863	0.0969281218992633	10.884000488579	1.373975768895e-27	4.11913952976261e-26
ENSMUSG00000021595.18	3719.20596044895	1.2853770542964	0.118155366232014	10.8787022992454	1.45621270289192e-27	4.35936555311464e-26
ENSMUSG00000042195.9	105.023846654584	6.47758919207107	0.595695962940262	10.8739853802244	1.53352423038309e-27	4.58417373261626e-26
ENSMUSG00000025938.16	89.2580738405515	3.41046802085782	0.314066039498691	10.8590792761343	1.80560479925692e-27	5.38971729833026e-26
ENSMUSG00000024642.17	475.155474061193	1.33225073876467	0.122702883392526	10.8575340850208	1.83641215253185e-27	5.47377835551497e-26
ENSMUSG00000023885.9	10547.2876384594	-1.31292518801931	0.12093026859784	-10.856878126894	1.84964745536665e-27	5.50529600887978e-26
ENSMUSG00000024778.13	459.451567649212	-1.64325528375971	0.151398987937869	-10.8538062647689	1.91289832870413e-27	5.6853756936169e-26
ENSMUSG00000032254.10	727.015239646021	1.21659871688316	0.112144493870531	10.8484926445672	2.02741204746574e-27	6.01707971504681e-26
ENSMUSG00000042510.7	123.082049700947	2.36875612841997	0.218550912041145	10.8384637075961	2.26238250917899e-27	6.70482014109979e-26
ENSMUSG00000022454.17	259.075076405502	-1.70640508934857	0.15761714472265	-10.8262657108225	2.58482875968797e-27	7.64946605477902e-26
ENSMUSG00000032827.15	227.663995196272	1.84924158452831	0.170874029712778	10.8222506816085	2.7006266165132e-27	7.98073745559885e-26
ENSMUSG00000038764.14	570.450792223378	1.22817437577341	0.113501909047666	10.8207376076611	2.74558749661734e-27	8.10202895221487e-26
ENSMUSG00000021390.6	6560.96545800243	-1.38441753481403	0.127974712518678	-10.817899158101	2.83194346812481e-27	8.34495478370794e-26
ENSMUSG00000000544.14	737.565805133587	11.115759848919	1.02817050682284	10.8112027870435	3.04649118586783e-27	8.96439781946828e-26
ENSMUSG00000033022.8	817.885210431491	-1.66957227864164	0.154578492034389	-10.8008058344249	3.4119580787828e-27	1.00255347752416e-25
ENSMUSG00000037860.15	112.15127551695	6.79796291520902	0.629911128586421	10.7919396986433	3.75773409963545e-27	1.10258847638381e-25
ENSMUSG00000050395.9	87.7892976219737	-3.37353457024881	0.313588135287376	-10.7578514319659	5.44242667980958e-27	1.59444631584347e-25
ENSMUSG00000058354.7	623.20824161005	12.7296248013643	1.18329998990909	10.7577325360598	5.44945153872828e-27	1.59444631584347e-25
ENSMUSG00000020077.14	77.8690984435451	5.13189378918741	0.477087214645239	10.7567204310924	5.509616042092e-27	1.60977284529259e-25
ENSMUSG00000115456.1	96.1689628899977	6.158382914365	0.572560502363085	10.7558640334916	5.56103864629319e-27	1.62250557739381e-25
ENSMUSG00000068036.16	2552.44244727572	1.12344351593505	0.104486610088264	10.7520333465315	5.79694011011371e-27	1.6889507481382e-25
ENSMUSG00000048707.9	359.447604224912	1.6107012747206	0.150015939817951	10.7368675400443	6.83233515317517e-27	1.98781554118961e-25
ENSMUSG00000074415.14	6112.22257910324	-1.08914317826152	0.101448044748109	-10.735970130975	6.89904961895174e-27	2.00440646653983e-25
ENSMUSG00000024660.9	794.53800346824	1.18300228898029	0.110309061682101	10.7244343387634	7.81638533364818e-27	2.26773838726292e-25
ENSMUSG00000078185.3	705.691262916898	1.84675688336004	0.172213707787162	10.7236346461016	7.88428448260026e-27	2.28423401690573e-25
ENSMUSG00000092274.3	8339.14970153384	-0.820683898659107	0.0766193965172431	-10.7111767511039	9.02077972461929e-27	2.60984404732132e-25
ENSMUSG00000048332.13	1726.20596912356	-1.02153310398188	0.0954944820542475	-10.697299802114	1.04787315953563e-26	3.02741678465838e-25
ENSMUSG00000032807.5	693.512553937789	11.0265538923929	1.03119972607951	10.6929371813495	1.09836461755757e-26	3.16886617556428e-25
ENSMUSG00000022965.8	869.353395136321	-1.0520701047112	0.0984074606374751	-10.6909587738163	1.12204995096621e-26	3.23269154396756e-25
ENSMUSG00000038840.7	260.413614036664	9.02575897183564	0.844820638561842	10.6836392955556	1.21416446384093e-26	3.49321364381274e-25
ENSMUSG00000029185.14	2913.01029469092	-0.968762123615054	0.0907617104393459	-10.6736873834309	1.35154116856682e-26	3.88305286291295e-25
ENSMUSG00000039985.14	112.485057647171	2.75733689063297	0.258594647326701	10.6627763534078	1.51991205433355e-26	4.36073519499916e-25
ENSMUSG00000024998.17	308.323366375831	-1.57792428305423	0.148060128596632	-10.6573207656266	1.61173695091063e-26	4.61778262694424e-25
ENSMUSG00000048706.3	412.693168973487	-1.4031810044779	0.131761402585905	-10.649408528898	1.7547642973809e-26	5.02061607961566e-25
ENSMUSG00000045539.3	67.5366139255181	4.69817895076367	0.441365422759864	10.6446466091202	1.84683714603984e-26	5.27675044240057e-25
ENSMUSG00000079442.12	768.134875513075	1.20638448083564	0.113439527763056	10.6346042215148	2.05700213900121e-26	5.86912362032813e-25
ENSMUSG00000028572.13	100.250292460995	2.92218089550872	0.274824565829165	10.632895522612	2.09505014712689e-26	5.96945004730948e-25
ENSMUSG00000026576.12	375.483528230938	-1.35444749685159	0.127518703693665	-10.6215594859351	2.36575384982597e-26	6.73149713033012e-25
ENSMUSG00000052534.15	1801.54863588989	-0.979524031289066	0.0922450077403397	-10.6187213301161	2.43878761879431e-26	6.92977481900813e-25
ENSMUSG00000004530.12	2290.72618343735	1.04438591736004	0.0983949946330057	10.6142179412215	2.55928546737368e-26	7.26219193115116e-25
ENSMUSG00000037466.13	323.595598956387	1.64354740362572	0.154959972099902	10.6062706475329	2.78650215650035e-26	7.89610734374881e-25
ENSMUSG00000028927.6	97.2485718599445	6.59351892699393	0.621836217408179	10.6033047648395	2.87632824612847e-26	8.12882998072058e-25
ENSMUSG00000032358.12	98.9252582476673	6.61437085248665	0.623803072994358	10.6032995649357	2.87648822676567e-26	8.12882998072058e-25
ENSMUSG00000046687.6	601.543616926724	-1.35152287367046	0.127491996665432	-10.600844829634	2.95300427751897e-26	8.33367619164495e-25
ENSMUSG00000024827.10	81.6346952192435	3.46015931499019	0.326755949519944	10.589430185047	3.33616430859499e-26	9.40216551602126e-25
ENSMUSG00000030101.15	1587.925931114	-1.09959249460284	0.103915954878414	-10.5815559881003	3.62881133923172e-26	1.02130056276663e-24
ENSMUSG00000036959.15	484.721464789845	1.53894366764513	0.145449400686539	10.5806119542682	3.66556224633654e-26	1.03024212809399e-24
ENSMUSG00000054619.7	616.504850828984	-1.16601007110969	0.110236151285349	-10.5773837122764	3.79404688624671e-26	1.06490710839755e-24
ENSMUSG00000039987.15	535.666217040029	1.45470823300404	0.137565857621639	10.5746313667819	3.90710950026449e-26	1.0951553810633e-24
ENSMUSG00000058624.13	884.066055276739	-1.66495775752624	0.157544141321279	-10.5681984970225	4.18455539519156e-26	1.17133576326025e-24
ENSMUSG00000024074.8	1610.49240931836	-0.98344408635321	0.0930598221369275	-10.5678698257791	4.19924369516976e-26	1.17385885240921e-24
ENSMUSG00000005413.8	3034.85194461002	-1.31643855485955	0.124679981705674	-10.5585398461736	4.63820301251814e-26	1.29481602586977e-24
ENSMUSG00000029121.16	177.237269892509	2.28108800722544	0.216172768527862	10.5521524415848	4.96465101171124e-26	1.38408046938354e-24
ENSMUSG00000027298.17	875.340464978901	1.22447259521802	0.116103729118976	10.5463674983536	5.27990872274308e-26	1.46998912299682e-24
ENSMUSG00000026958.13	903.265566808299	-1.02687367421483	0.097415061143634	-10.5412208559901	5.57701483727686e-26	1.55062001241813e-24
ENSMUSG00000018659.12	312.031480001548	1.5585068487263	0.147897369699422	10.5377590682899	5.78611990300308e-26	1.60659968206069e-24
ENSMUSG00000031877.9	122.179962693341	2.28379299617209	0.21676628098898	10.5357391645622	5.91170061163622e-26	1.63926861732315e-24
ENSMUSG00000070407.5	279.925033850205	1.78625831091964	0.169823171946551	10.5183426410256	7.11134538982967e-26	1.96928100045538e-24
ENSMUSG00000061353.11	2188.73407508116	-1.36342862420019	0.129645341088767	-10.516603317559	7.24380955706561e-26	2.00328134354892e-24
ENSMUSG00000053931.11	4807.1057608293	-0.826001155551729	0.0785541715646487	-10.5150514492021	7.36406027500551e-26	2.03381776834131e-24
ENSMUSG00000021638.12	243.244869452511	8.92558763508406	0.848948963652492	10.5136916554829	7.47105269023606e-26	2.06061594600298e-24
ENSMUSG00000047878.13	567.128802172556	1.25494220614029	0.119413291823138	10.5092338296726	7.83272854767071e-26	2.15749431074722e-24
ENSMUSG00000029177.9	604.662109775891	1.38466228211704	0.131881966531053	10.4992541326036	8.70653306118837e-26	2.39499126201785e-24
ENSMUSG00000020143.15	92.0180669977794	6.28602109346097	0.599462874179038	10.4860890711033	1.00085848226678e-25	2.74950312937193e-24
ENSMUSG00000007039.12	1206.51932998938	1.29655436952502	0.123772509489559	10.475301622889	1.121794236608e-25	3.07764397592481e-24
ENSMUSG00000062309.8	64.5516222100318	3.99177224869944	0.38114515804068	10.4731023456249	1.14817230882649e-25	3.1458400503821e-24
ENSMUSG00000009185.2	322.322323010048	-2.06814853456664	0.197591456577055	-10.4667912793088	1.22732887563935e-25	3.35827051871372e-24
ENSMUSG00000013483.14	69.5926556279257	4.03977565399201	0.386233617997531	10.4594097089131	1.32679654566977e-25	3.62564244963341e-24
ENSMUSG00000038599.14	228.410104462864	8.83417550350404	0.84532860856348	10.4505814827638	1.45629582456609e-25	3.97426588746362e-24
ENSMUSG00000042501.12	163.7032167122	-2.10872944261321	0.201887456087218	-10.4450741194253	1.54334783503967e-25	4.20628370429916e-24
ENSMUSG00000032373.15	304.510223526454	1.50887337673853	0.144527483435561	10.4400446259155	1.62734188894169e-25	4.42936767297998e-24
ENSMUSG00000026389.16	1105.26375623582	-1.5483441212208	0.148405037764045	-10.4332315435448	1.7483892741734e-25	4.75258614001984e-24
ENSMUSG00000004383.18	1341.79492900957	-0.919639504089175	0.0881617796973303	-10.431272000706	1.78482777411556e-25	4.84526867918038e-24
ENSMUSG00000020083.13	119.893772082407	2.49420357727875	0.23911140814989	10.4311358315251	1.78738768205472e-25	4.84585866199003e-24
ENSMUSG00000007080.14	539.625355796273	1.22014984576734	0.11704045075526	10.425026885096	1.90605422775272e-25	5.16081646011686e-24
ENSMUSG00000020218.11	116.042078966189	2.53356251522347	0.243033619848093	10.4247408930792	1.91179700484254e-25	5.16959906433631e-24
ENSMUSG00000038712.16	1140.38774655809	1.10669819359702	0.106211565005514	10.4197522514574	2.01477336144984e-25	5.44094017688661e-24
ENSMUSG00000055865.8	79.2849720590462	5.69802749028439	0.54717375047961	10.4135614789451	2.15023620685437e-25	5.79918985332328e-24
ENSMUSG00000024140.10	254.388063154321	1.66473879336906	0.15988622673098	10.4120212691622	2.18531697697757e-25	5.88612851377058e-24
ENSMUSG00000021108.18	101.250172621911	2.60130975981415	0.250104343596277	10.4008979708614	2.45607621031201e-25	6.60681306716701e-24
ENSMUSG00000033508.7	77.5704905747724	5.84726451583734	0.562605443397276	10.3931886626066	2.66298431859491e-25	7.15409007979926e-24
